EmployeeID,FullName,Age,Gender,Department,JobRole,EducationField,MonthlyIncome,DistanceFromHome,NumCompaniesWorked,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,OverTime,BusinessTravel,Attrition
EMP-0944,Employee 944,30,Male,Research & Development,Research Scientist,Medical,4585.22,10,4,5,5,2,5,3,3,2,3,3,3,Yes,Travel_Rarely,0
EMP-0945,Employee 945,20,Male,Research & Development,Research Director,Life Sciences,8555.33,26,6,2,2,2,2,0,2,4,1,2,4,No,Non-Travel,0
EMP-0946,Employee 946,35,Female,Research & Development,Research Scientist,Human Resources,7567.37,5,1,15,5,3,3,3,2,3,3,3,4,No,Travel_Frequently,0
EMP-0947,Employee 947,34,Male,Research & Development,Healthcare Representative,Life Sciences,9091.17,9,3,13,8,0,3,0,1,4,1,1,3,No,Travel_Rarely,0
EMP-0948,Employee 948,49,Female,Research & Development,Laboratory Technician,Other,2722.49,11,4,1,1,1,1,1,3,1,3,2,3,Yes,Travel_Rarely,0
EMP-0949,Employee 949,64,Male,Research & Development,Healthcare Representative,Other,5113.58,5,1,6,6,5,4,4,3,3,3,3,3,Yes,Travel_Rarely,0
EMP-0950,Employee 950,41,Female,Research & Development,Healthcare Representative,Technical Degree,5286.28,1,0,10,3,3,2,2,2,1,3,3,4,No,Travel_Rarely,1
EMP-0951,Employee 951,39,Male,Research & Development,Manufacturing Director,Marketing,15999.37,3,3,18,2,2,0,2,3,1,4,4,3,No,Travel_Frequently,0
EMP-0952,Employee 952,33,Female,Human Resources,Human Resources,Medical,4770.13,6,1,14,9,1,0,3,3,2,3,3,3,No,Travel_Frequently,0
EMP-0953,Employee 953,33,Female,Sales,Sales Representative,Marketing,5278.36,14,2,4,4,4,1,4,3,1,2,4,3,No,Non-Travel,0
EMP-0954,Employee 954,33,Male,Research & Development,Healthcare Representative,Other,6403.63,1,3,8,2,2,0,2,4,4,2,3,3,No,Non-Travel,0
EMP-0955,Employee 955,43,Male,Research & Development,Research Scientist,Human Resources,7818.76,4,2,15,7,3,3,3,1,3,3,1,3,No,Travel_Rarely,0
EMP-0956,Employee 956,46,Female,Research & Development,Healthcare Representative,Marketing,3054.63,6,4,0,0,0,0,0,4,4,3,3,3,No,Travel_Rarely,0
EMP-0957,Employee 957,18,Male,Research & Development,Research Scientist,Human Resources,3053.01,9,5,0,0,0,0,0,4,4,4,2,4,No,Travel_Frequently,1
EMP-0958,Employee 958,56,Male,Research & Development,Healthcare Representative,Life Sciences,5123.16,4,3,6,6,3,2,3,4,1,3,3,3,Yes,Travel_Rarely,1
EMP-0959,Employee 959,31,Male,Research & Development,Manufacturing Director,Technical Degree,10410.68,30,2,4,4,4,2,4,4,2,3,3,3,No,Travel_Frequently,1
EMP-0960,Employee 960,22,Female,Sales,Sales Executive,Technical Degree,4626.13,6,3,4,4,4,1,3,1,2,3,3,3,No,Non-Travel,0
EMP-0961,Employee 961,42,Female,Sales,Manager,Marketing,12373.38,2,1,10,6,3,5,3,4,3,2,3,3,No,Travel_Rarely,0
EMP-0962,Employee 962,34,Male,Research & Development,Research Director,Life Sciences,12988.9,9,4,11,9,5,2,4,4,2,3,3,4,No,Travel_Rarely,0
EMP-0963,Employee 963,35,Female,Research & Development,Research Scientist,Life Sciences,7365.4,2,5,10,10,3,0,5,3,1,3,3,3,No,Travel_Rarely,0
EMP-0964,Employee 964,30,Male,Sales,Manager,Human Resources,14093.56,30,3,11,11,0,0,3,3,1,4,3,3,Yes,Travel_Rarely,0
EMP-0965,Employee 965,39,Male,Research & Development,Manufacturing Director,Human Resources,12617.44,1,4,11,7,3,7,2,2,3,3,2,3,Yes,Travel_Frequently,1
EMP-0966,Employee 966,30,Female,Research & Development,Healthcare Representative,Other,8028.0,1,2,12,10,2,4,4,4,4,3,4,3,Yes,Non-Travel,0
EMP-0967,Employee 967,30,Male,Research & Development,Healthcare Representative,Medical,7164.6,4,2,11,5,3,0,1,2,2,3,3,3,No,Travel_Rarely,0
EMP-0968,Employee 968,40,Female,Research & Development,Research Director,Marketing,16976.53,6,3,22,9,5,1,1,3,4,2,3,3,Yes,Travel_Rarely,0
EMP-0969,Employee 969,42,Male,Research & Development,Healthcare Representative,Technical Degree,8975.19,6,1,20,0,0,0,0,2,4,3,2,3,No,Travel_Rarely,0
EMP-0970,Employee 970,25,Male,Sales,Manager,Human Resources,10129.33,11,3,7,7,7,2,2,2,3,3,3,3,Yes,Travel_Rarely,0
EMP-0971,Employee 971,42,Male,Research & Development,Manager,Medical,11105.29,1,4,5,1,1,1,1,1,3,1,2,3,No,Travel_Rarely,0
EMP-0972,Employee 972,49,Female,Research & Development,Manufacturing Director,Technical Degree,9985.53,19,3,0,0,0,0,0,3,2,3,3,3,No,Travel_Rarely,0
EMP-0973,Employee 973,32,Female,Sales,Sales Executive,Other,2000.0,1,5,2,2,2,2,0,2,4,3,1,3,No,Travel_Rarely,0
EMP-0974,Employee 974,29,Male,Research & Development,Laboratory Technician,Medical,3537.18,14,2,8,5,3,1,5,1,1,3,3,3,No,Travel_Rarely,0
EMP-0975,Employee 975,35,Male,Research & Development,Healthcare Representative,Human Resources,8814.58,6,2,17,0,0,0,0,3,2,4,3,3,Yes,Non-Travel,0
EMP-0976,Employee 976,34,Male,Sales,Sales Representative,Technical Degree,6905.7,3,2,11,7,7,0,0,3,2,4,2,4,No,Travel_Rarely,0
EMP-0977,Employee 977,25,Female,Sales,Sales Representative,Technical Degree,5917.06,1,1,6,6,5,0,6,2,1,3,2,3,No,Travel_Frequently,0
EMP-0978,Employee 978,35,Male,Sales,Sales Executive,Other,8032.18,1,0,17,0,0,0,0,3,2,4,3,3,No,Travel_Frequently,0
EMP-0979,Employee 979,37,Male,Research & Development,Healthcare Representative,Other,2469.53,12,0,1,1,0,1,1,4,1,3,2,3,No,Travel_Rarely,0
EMP-0980,Employee 980,38,Male,Human Resources,Manager,Medical,9510.49,1,3,5,5,1,2,2,1,1,3,3,3,No,Travel_Frequently,1
EMP-0981,Employee 981,21,Male,Sales,Sales Executive,Life Sciences,2419.67,7,2,3,3,3,2,3,3,2,4,2,3,Yes,Travel_Rarely,1
EMP-0982,Employee 982,47,Male,Research & Development,Manager,Technical Degree,15179.0,5,0,19,5,4,4,0,4,2,3,2,3,No,Travel_Rarely,0
EMP-0983,Employee 983,45,Male,Sales,Sales Representative,Medical,6963.84,1,0,17,4,2,4,1,2,3,1,4,3,No,Travel_Rarely,0
EMP-0984,Employee 984,41,Female,Sales,Sales Executive,Human Resources,4594.61,9,3,5,5,4,2,4,4,4,3,3,3,No,Travel_Rarely,0
EMP-0985,Employee 985,35,Female,Research & Development,Healthcare Representative,Technical Degree,5939.71,6,3,6,6,4,1,2,3,4,4,3,4,Yes,Travel_Frequently,0
EMP-0986,Employee 986,45,Female,Sales,Manager,Technical Degree,14369.55,17,5,13,10,5,1,9,3,3,2,1,3,No,Travel_Rarely,0
EMP-0987,Employee 987,33,Male,Human Resources,Manager,Medical,11526.36,6,2,7,7,3,0,7,4,3,4,3,4,No,Travel_Rarely,0
EMP-0988,Employee 988,18,Female,Sales,Manager,Technical Degree,9938.74,5,2,0,0,0,0,0,4,3,3,3,3,Yes,Travel_Rarely,0
EMP-0989,Employee 989,35,Male,Research & Development,Research Scientist,Life Sciences,2000.0,7,3,2,2,2,2,0,1,3,2,2,4,No,Travel_Rarely,1
EMP-0990,Employee 990,46,Male,Research & Development,Manager,Technical Degree,10790.58,1,1,10,10,0,0,0,3,1,3,3,4,No,Travel_Rarely,0
EMP-0991,Employee 991,38,Male,Research & Development,Research Director,Human Resources,12150.64,3,2,7,7,7,5,7,3,3,4,2,3,No,Travel_Rarely,0
EMP-0992,Employee 992,42,Male,Research & Development,Manufacturing Director,Life Sciences,11419.51,1,4,8,4,4,0,4,3,4,3,1,3,No,Non-Travel,0
EMP-0993,Employee 993,42,Male,Research & Development,Manufacturing Director,Medical,16016.68,1,9,22,9,2,6,0,1,2,3,3,4,No,Travel_Frequently,0
EMP-0994,Employee 994,27,Female,Research & Development,Research Scientist,Life Sciences,5124.17,24,3,5,5,4,4,2,4,3,2,2,4,No,Travel_Rarely,0
EMP-0995,Employee 995,41,Male,Research & Development,Manufacturing Director,Other,7356.48,1,0,1,1,1,1,1,2,4,3,2,3,Yes,Travel_Rarely,0
EMP-0996,Employee 996,31,Female,Research & Development,Research Scientist,Life Sciences,8031.15,10,3,13,0,0,0,0,3,3,3,4,4,No,Non-Travel,0
EMP-0997,Employee 997,35,Female,Sales,Manager,Other,14043.38,30,3,17,10,3,0,1,1,1,2,3,3,No,Non-Travel,0
EMP-0998,Employee 998,42,Female,Sales,Manager,Life Sciences,14187.75,6,2,13,10,5,2,0,4,4,4,3,3,Yes,Travel_Rarely,0
EMP-0999,Employee 999,27,Male,Research & Development,Manager,Technical Degree,11248.49,8,0,9,9,3,6,2,2,4,1,3,3,Yes,Travel_Rarely,0
EMP-1000,Employee 1000,22,Male,Sales,Sales Executive,Other,3628.76,10,3,4,4,3,0,4,2,4,4,2,3,No,Travel_Rarely,0
EMP-1001,Employee 1001,26,Female,Sales,Sales Executive,Technical Degree,2572.69,16,3,0,0,0,0,0,4,4,2,3,3,No,Travel_Rarely,0
EMP-1002,Employee 1002,31,Male,Research & Development,Research Director,Life Sciences,15173.99,9,4,13,0,0,0,0,1,2,3,2,3,No,Travel_Rarely,0
EMP-1003,Employee 1003,36,Male,Human Resources,Manager,Marketing,11845.35,18,2,6,6,3,0,3,2,3,3,4,3,Yes,Travel_Rarely,1
EMP-1004,Employee 1004,35,Female,Research & Development,Laboratory Technician,Marketing,5130.79,30,1,8,4,4,4,1,3,3,3,3,3,No,Travel_Frequently,0
EMP-1005,Employee 1005,36,Male,Research & Development,Laboratory Technician,Medical,4345.86,5,4,7,4,0,4,4,4,2,3,2,3,No,Travel_Rarely,0
EMP-1006,Employee 1006,28,Male,Sales,Sales Executive,Human Resources,7120.58,7,5,8,8,5,3,1,1,3,3,3,3,Yes,Travel_Rarely,0
EMP-1007,Employee 1007,35,Male,Human Resources,Manager,Other,11430.32,30,1,0,0,0,0,0,2,1,3,3,3,No,Travel_Rarely,1
EMP-1008,Employee 1008,53,Female,Research & Development,Healthcare Representative,Technical Degree,3529.76,1,1,0,0,0,0,0,2,2,3,3,4,No,Travel_Rarely,1
EMP-1009,Employee 1009,27,Female,Research & Development,Laboratory Technician,Marketing,4867.77,1,3,9,9,7,3,2,3,2,4,2,3,No,Travel_Frequently,0
EMP-1010,Employee 1010,39,Male,Research & Development,Research Director,Marketing,16001.77,10,2,17,8,4,1,5,2,3,3,4,3,Yes,Travel_Rarely,0
EMP-1011,Employee 1011,38,Male,Sales,Manager,Life Sciences,11305.61,1,3,6,6,2,5,2,2,1,2,3,3,No,Travel_Rarely,1
EMP-1012,Employee 1012,27,Female,Research & Development,Manager,Human Resources,12391.2,1,2,9,9,3,2,5,4,1,3,2,3,No,Travel_Rarely,0
EMP-1013,Employee 1013,35,Male,Sales,Sales Representative,Human Resources,4388.07,1,1,7,0,0,0,0,4,2,3,3,3,Yes,Non-Travel,1
EMP-1014,Employee 1014,26,Male,Research & Development,Manufacturing Director,Human Resources,10414.32,1,0,1,1,0,0,1,3,4,3,3,4,No,Travel_Rarely,1
EMP-1015,Employee 1015,42,Male,Research & Development,Research Director,Technical Degree,10484.11,6,2,11,11,4,1,9,3,4,2,3,3,No,Travel_Rarely,0
EMP-1016,Employee 1016,41,Female,Sales,Sales Representative,Medical,6436.5,11,4,14,7,5,1,2,3,4,3,3,3,Yes,Travel_Rarely,0
EMP-1017,Employee 1017,23,Male,Research & Development,Manufacturing Director,Human Resources,10446.29,4,3,4,4,4,4,3,3,2,4,2,3,No,Travel_Frequently,0
EMP-1018,Employee 1018,44,Female,Sales,Manager,Medical,11033.26,1,3,7,4,4,2,4,3,3,2,4,3,No,Travel_Rarely,0
EMP-1019,Employee 1019,31,Female,Human Resources,Manager,Other,11409.53,6,2,13,12,1,0,0,4,2,2,3,3,No,Travel_Rarely,0
EMP-1020,Employee 1020,34,Male,Sales,Sales Executive,Marketing,6813.21,4,4,11,11,0,0,2,2,4,4,1,3,Yes,Travel_Rarely,0
EMP-1021,Employee 1021,31,Male,Human Resources,Human Resources,Medical,2610.41,30,0,2,2,2,2,0,3,4,2,3,3,No,Travel_Rarely,0
EMP-1022,Employee 1022,44,Female,Human Resources,Manager,Marketing,12415.25,2,5,14,8,3,3,3,4,3,3,2,3,Yes,Travel_Rarely,0
EMP-1023,Employee 1023,33,Female,Research & Development,Manager,Technical Degree,13491.43,11,1,15,7,2,0,6,2,3,4,4,3,No,Travel_Rarely,0
EMP-1024,Employee 1024,44,Female,Research & Development,Manager,Marketing,12205.36,1,3,11,10,4,2,4,4,2,4,1,3,No,Travel_Frequently,0
EMP-1025,Employee 1025,35,Female,Sales,Manager,Marketing,12127.57,3,3,7,7,3,1,7,4,2,2,3,3,No,Travel_Frequently,1
EMP-1026,Employee 1026,45,Male,Sales,Manager,Marketing,8515.39,4,3,0,0,0,0,0,3,1,2,3,3,Yes,Travel_Rarely,1
EMP-1027,Employee 1027,43,Female,Research & Development,Healthcare Representative,Other,7518.85,16,2,10,2,0,2,1,2,4,1,3,3,No,Travel_Rarely,0
EMP-1028,Employee 1028,34,Male,Human Resources,Manager,Technical Degree,9724.03,3,3,9,7,1,1,6,3,2,3,2,3,No,Travel_Rarely,0
EMP-1029,Employee 1029,42,Female,Human Resources,Human Resources,Medical,4086.86,10,2,4,3,1,0,3,1,3,3,2,3,Yes,Travel_Rarely,1
EMP-1030,Employee 1030,37,Female,Sales,Sales Executive,Medical,7290.0,8,3,7,7,7,0,0,4,4,2,3,4,No,Travel_Rarely,0
EMP-1031,Employee 1031,34,Male,Research & Development,Laboratory Technician,Marketing,6410.66,6,6,9,5,3,2,1,1,2,3,2,3,No,Travel_Rarely,0
EMP-1032,Employee 1032,24,Female,Research & Development,Manager,Life Sciences,11415.31,4,3,6,3,3,0,1,4,4,3,2,4,Yes,Travel_Rarely,0
EMP-1033,Employee 1033,43,Female,Research & Development,Manufacturing Director,Technical Degree,14552.95,1,3,15,2,2,0,2,4,2,3,3,3,No,Travel_Rarely,0
EMP-1034,Employee 1034,41,Female,Research & Development,Manager,Life Sciences,13423.25,1,1,14,3,0,0,2,2,3,3,2,4,No,Travel_Frequently,0
EMP-1035,Employee 1035,26,Female,Sales,Sales Executive,Life Sciences,4487.48,19,5,8,1,1,1,1,2,4,3,3,3,No,Travel_Rarely,0
EMP-1036,Employee 1036,34,Female,Research & Development,Manager,Human Resources,13304.46,7,1,15,11,3,0,8,1,3,4,3,3,No,Travel_Rarely,0
EMP-1037,Employee 1037,34,Male,Sales,Sales Representative,Life Sciences,5462.5,1,2,9,7,6,0,0,2,4,3,3,3,No,Travel_Rarely,0
EMP-1038,Employee 1038,45,Male,Research & Development,Research Scientist,Other,2000.0,2,5,0,0,0,0,0,1,2,4,2,3,No,Travel_Frequently,1
EMP-1039,Employee 1039,22,Male,Research & Development,Laboratory Technician,Human Resources,3218.16,22,4,4,4,4,4,4,2,1,4,4,3,No,Travel_Rarely,0
EMP-1040,Employee 1040,29,Male,Research & Development,Manufacturing Director,Technical Degree,13241.27,3,6,11,4,4,1,4,4,3,3,4,3,No,Travel_Frequently,0
EMP-1041,Employee 1041,23,Male,Research & Development,Manufacturing Director,Other,9742.72,1,3,5,5,3,3,5,3,2,3,3,4,Yes,Travel_Rarely,0
EMP-1042,Employee 1042,43,Female,Sales,Sales Representative,Marketing,6618.42,5,2,10,9,0,3,1,1,3,3,3,3,No,Travel_Rarely,0
EMP-1043,Employee 1043,21,Female,Research & Development,Manufacturing Director,Other,11529.57,3,2,3,3,0,3,3,4,3,3,2,3,No,Travel_Rarely,1
EMP-1044,Employee 1044,19,Female,Research & Development,Manager,Other,8185.49,10,0,1,1,0,0,1,4,2,1,3,4,No,Travel_Rarely,0
EMP-1045,Employee 1045,30,Male,Research & Development,Manufacturing Director,Marketing,11768.73,10,5,7,1,1,1,1,1,4,2,4,3,No,Non-Travel,0
EMP-1046,Employee 1046,49,Female,Sales,Sales Executive,Technical Degree,7110.35,1,0,16,10,1,3,4,3,3,3,3,3,Yes,Travel_Rarely,0
EMP-1047,Employee 1047,48,Female,Research & Development,Manufacturing Director,Medical,12614.99,2,1,14,2,2,2,2,3,4,4,2,3,No,Travel_Rarely,0
EMP-1048,Employee 1048,26,Female,Research & Development,Research Director,Other,9885.63,9,4,8,8,6,4,3,2,4,3,3,4,No,Travel_Rarely,0
EMP-1049,Employee 1049,36,Female,Research & Development,Research Scientist,Marketing,3032.39,6,2,0,0,0,0,0,3,3,4,2,3,No,Travel_Rarely,0
EMP-1050,Employee 1050,41,Female,Sales,Sales Executive,Medical,7147.89,10,2,15,4,4,0,4,3,2,3,2,3,Yes,Travel_Rarely,1
EMP-1051,Employee 1051,41,Male,Research & Development,Laboratory Technician,Medical,8282.62,8,3,12,5,5,0,5,2,2,3,3,3,Yes,Travel_Frequently,1
EMP-1052,Employee 1052,37,Male,Research & Development,Healthcare Representative,Technical Degree,4695.26,1,4,6,4,4,0,4,3,3,3,3,3,No,Travel_Rarely,0
EMP-1053,Employee 1053,55,Male,Research & Development,Healthcare Representative,Medical,4716.5,18,1,7,7,3,2,0,2,2,4,1,3,Yes,Travel_Rarely,1
EMP-1054,Employee 1054,44,Female,Sales,Sales Representative,Other,8658.78,1,5,15,0,0,0,0,2,3,3,4,3,No,Non-Travel,0
EMP-1055,Employee 1055,39,Female,Research & Development,Healthcare Representative,Human Resources,5535.68,7,7,4,4,4,1,0,2,2,3,3,4,Yes,Travel_Rarely,0
EMP-1056,Employee 1056,34,Female,Sales,Manager,Human Resources,11548.03,8,2,7,6,1,4,3,4,4,3,3,3,No,Travel_Rarely,0
EMP-1057,Employee 1057,29,Male,Human Resources,Human Resources,Other,6439.19,12,1,11,4,4,4,3,2,3,3,3,3,No,Non-Travel,1
EMP-1058,Employee 1058,38,Female,Research & Development,Laboratory Technician,Medical,9820.93,2,5,20,2,2,0,2,4,4,4,2,3,No,Travel_Rarely,0
EMP-1059,Employee 1059,47,Female,Research & Development,Manager,Other,11441.17,1,4,8,0,0,0,0,2,2,2,2,3,No,Travel_Rarely,0
EMP-1060,Employee 1060,22,Male,Research & Development,Research Director,Medical,10166.45,5,2,4,4,4,2,4,4,1,3,4,3,No,Travel_Rarely,1
EMP-1061,Employee 1061,32,Male,Sales,Sales Executive,Medical,6824.44,7,2,13,13,5,1,0,3,3,2,3,3,Yes,Travel_Rarely,0
EMP-1062,Employee 1062,28,Female,Research & Development,Laboratory Technician,Human Resources,5393.8,7,2,9,9,3,2,0,1,2,1,3,3,No,Travel_Rarely,1
EMP-1063,Employee 1063,47,Male,Research & Development,Manufacturing Director,Other,10840.8,8,5,8,8,0,3,1,1,3,3,2,3,No,Travel_Rarely,0
EMP-1064,Employee 1064,34,Female,Research & Development,Healthcare Representative,Marketing,5956.04,1,5,10,3,3,3,3,3,4,3,4,4,No,Travel_Frequently,0
EMP-1065,Employee 1065,40,Female,Sales,Sales Representative,Life Sciences,7935.83,1,3,14,1,0,0,1,1,1,4,3,3,No,Travel_Rarely,0
EMP-1066,Employee 1066,43,Male,Research & Development,Laboratory Technician,Marketing,7912.59,3,3,14,4,4,4,2,4,3,3,2,4,No,Travel_Rarely,0
EMP-1067,Employee 1067,37,Male,Research & Development,Manager,Technical Degree,10702.57,2,2,8,6,5,0,3,1,4,4,3,3,Yes,Travel_Rarely,0
EMP-1068,Employee 1068,36,Male,Research & Development,Research Director,Medical,15658.57,9,3,18,0,0,0,0,1,4,4,3,3,No,Travel_Rarely,0
EMP-1069,Employee 1069,19,Female,Sales,Manager,Technical Degree,7371.88,3,1,1,1,1,0,1,4,3,1,2,3,No,Travel_Rarely,0
EMP-1070,Employee 1070,32,Female,Sales,Sales Representative,Life Sciences,7413.52,8,2,14,8,2,0,6,4,2,3,2,3,No,Travel_Rarely,0
EMP-1071,Employee 1071,31,Female,Research & Development,Research Scientist,Human Resources,6749.38,1,1,13,13,2,0,0,4,3,4,3,3,No,Travel_Rarely,0
EMP-1072,Employee 1072,34,Female,Research & Development,Research Scientist,Technical Degree,5291.28,17,3,16,0,0,0,0,4,1,2,3,3,Yes,Travel_Rarely,1
EMP-1073,Employee 1073,50,Female,Human Resources,Human Resources,Human Resources,5112.13,1,3,7,3,3,2,3,3,2,3,3,3,Yes,Travel_Rarely,0
EMP-1074,Employee 1074,30,Female,Research & Development,Research Director,Other,13072.33,2,5,12,0,0,0,0,2,1,3,2,3,No,Travel_Rarely,0
EMP-1075,Employee 1075,42,Male,Sales,Sales Representative,Other,5199.72,15,3,10,0,0,0,0,3,2,3,2,3,Yes,Travel_Rarely,0
EMP-1076,Employee 1076,39,Male,Sales,Sales Representative,Human Resources,4197.75,3,2,5,5,0,2,5,2,2,3,1,3,Yes,Travel_Rarely,1
EMP-1077,Employee 1077,31,Female,Research & Development,Research Director,Medical,12846.48,5,1,13,3,1,1,3,4,3,2,3,3,No,Travel_Rarely,0
EMP-1078,Employee 1078,47,Male,Research & Development,Research Scientist,Human Resources,6412.34,11,3,11,2,2,0,2,4,2,1,3,3,No,Travel_Frequently,1
EMP-1079,Employee 1079,38,Female,Sales,Sales Executive,Marketing,4589.94,13,3,4,0,0,0,0,3,2,3,3,3,No,Travel_Frequently,0
EMP-1080,Employee 1080,45,Male,Research & Development,Manufacturing Director,Life Sciences,11839.02,16,3,9,0,0,0,0,2,2,2,3,3,No,Travel_Frequently,1
EMP-1081,Employee 1081,37,Male,Research & Development,Manager,Human Resources,11793.13,3,3,5,3,0,2,3,4,3,3,3,3,No,Travel_Rarely,1
EMP-1082,Employee 1082,46,Male,Research & Development,Healthcare Representative,Technical Degree,10414.83,10,0,17,3,3,0,2,2,2,4,3,3,Yes,Non-Travel,0
EMP-1083,Employee 1083,42,Female,Sales,Manager,Human Resources,9209.89,9,0,1,0,0,0,0,3,1,3,3,3,No,Travel_Frequently,0
EMP-1084,Employee 1084,28,Female,Sales,Sales Executive,Technical Degree,5501.7,12,0,10,0,0,0,0,3,2,4,3,3,No,Travel_Rarely,0
EMP-1085,Employee 1085,31,Female,Human Resources,Manager,Life Sciences,8645.95,1,2,0,0,0,0,0,3,1,3,3,4,No,Travel_Rarely,0
EMP-1086,Employee 1086,35,Male,Human Resources,Manager,Other,11330.8,12,3,8,8,0,1,1,1,2,4,3,3,No,Travel_Rarely,0
EMP-1087,Employee 1087,37,Male,Sales,Manager,Marketing,14789.35,4,2,17,15,8,4,2,2,3,3,3,4,Yes,Travel_Rarely,1
EMP-1088,Employee 1088,45,Male,Research & Development,Manager,Marketing,13982.56,5,0,12,7,0,4,7,4,3,4,2,3,No,Travel_Rarely,0
EMP-1089,Employee 1089,18,Male,Sales,Sales Representative,Marketing,2982.69,2,2,0,0,0,0,0,4,3,1,3,3,Yes,Travel_Rarely,0
EMP-1090,Employee 1090,35,Male,Sales,Sales Representative,Marketing,8383.81,7,0,17,9,2,0,6,2,3,2,3,3,No,Travel_Rarely,0
EMP-1091,Employee 1091,50,Male,Research & Development,Manager,Human Resources,7888.27,2,2,0,0,0,0,0,3,4,1,3,3,No,Travel_Rarely,0
EMP-1092,Employee 1092,39,Male,Human Resources,Human Resources,Life Sciences,8652.6,22,3,21,0,0,0,0,1,4,4,2,3,Yes,Travel_Rarely,1
EMP-1093,Employee 1093,30,Female,Research & Development,Laboratory Technician,Life Sciences,3009.66,10,2,0,0,0,0,0,4,3,2,3,3,Yes,Travel_Rarely,1
EMP-1094,Employee 1094,41,Male,Research & Development,Research Director,Other,15188.57,6,3,19,14,2,0,3,4,3,3,1,3,Yes,Travel_Rarely,1
EMP-1095,Employee 1095,31,Male,Sales,Manager,Medical,12937.16,20,2,13,1,1,1,1,3,4,2,3,3,No,Travel_Frequently,0
EMP-1096,Employee 1096,25,Male,Sales,Manager,Technical Degree,11028.03,10,2,7,7,3,0,7,1,4,3,2,3,No,Travel_Frequently,0
EMP-1097,Employee 1097,47,Male,Sales,Manager,Life Sciences,15519.09,6,5,19,5,5,0,0,3,3,3,3,3,No,Travel_Rarely,0
EMP-1098,Employee 1098,33,Male,Sales,Sales Representative,Technical Degree,9328.72,12,5,15,11,4,0,6,1,3,4,3,3,No,Non-Travel,0
EMP-1099,Employee 1099,48,Female,Research & Development,Laboratory Technician,Human Resources,10066.17,8,4,22,5,5,0,4,4,4,2,4,3,No,Travel_Rarely,0
EMP-1100,Employee 1100,19,Male,Research & Development,Healthcare Representative,Other,2000.0,7,2,1,0,0,0,0,2,4,3,3,4,Yes,Travel_Rarely,0
EMP-1101,Employee 1101,19,Male,Research & Development,Research Scientist,Other,2858.69,5,3,1,1,1,1,1,4,4,3,3,3,Yes,Travel_Rarely,1
EMP-1102,Employee 1102,29,Female,Sales,Sales Executive,Marketing,7120.74,13,1,11,11,2,0,4,2,1,2,4,3,No,Travel_Rarely,0
EMP-1103,Employee 1103,45,Male,Research & Development,Laboratory Technician,Marketing,8396.9,1,2,12,9,7,2,3,2,4,3,2,3,No,Travel_Rarely,0
EMP-1104,Employee 1104,29,Female,Sales,Sales Executive,Life Sciences,4884.39,10,3,9,4,4,0,1,1,3,1,3,3,No,Travel_Rarely,1
EMP-1105,Employee 1105,38,Male,Research & Development,Manager,Human Resources,11899.71,2,5,9,9,0,0,1,3,4,2,2,3,No,Travel_Rarely,0
EMP-1106,Employee 1106,18,Male,Research & Development,Research Director,Life Sciences,8693.9,8,2,0,0,0,0,0,4,2,2,2,3,No,Travel_Rarely,1
EMP-1107,Employee 1107,30,Female,Research & Development,Research Director,Technical Degree,9473.55,30,1,3,3,3,3,0,3,1,3,3,4,No,Travel_Frequently,1
EMP-1108,Employee 1108,48,Male,Sales,Sales Representative,Life Sciences,9153.38,9,2,17,15,9,0,5,3,3,3,3,3,No,Travel_Rarely,0
EMP-1109,Employee 1109,34,Female,Research & Development,Manager,Other,12347.57,1,1,12,2,0,0,2,3,4,3,4,3,Yes,Travel_Frequently,0
EMP-1110,Employee 1110,32,Male,Research & Development,Laboratory Technician,Other,7043.4,1,1,12,8,5,1,3,1,1,2,2,3,Yes,Travel_Rarely,1
